year,geo_name,geo,some_college
2016,"Fulton County","05000US05049",0.562
2017,"Hood River County","05000US41027",0.562
2015,"Barton County","05000US20009",0.562
2015,"Harrison County","05000US54033",0.562
2015,"Jasper County","05000US18073",0.562
2017,"Iron County","05000US26071",0.562
2015,"Jefferson County","05000US17081",0.562
2016,"Cape May County","05000US34009",0.562
2016,"Tate County","05000US28137",0.562
2016,"Sharkey County","05000US28125",0.562
2017,"Grays Harbor County","05000US53027",0.562
2016,"Franklin County","05000US18047",0.562
2015,"York County, PA","05000US42133",0.562
2016,"Spencer County","05000US18147",0.562
2016,"Delaware County","05000US36025",0.562
2015,"Ellis County, TX","05000US48139",0.562
2017,"Grundy County","05000US29079",0.562
2017,"Fountain County","05000US18045",0.562
2016,"Nash County","05000US37127",0.562
2017,"Barron County","05000US55005",0.562
2016,"Grayson County, TX","05000US48181",0.562
2016,"Archuleta County","05000US08007",0.562
2017,"Crittenden County","05000US21055",0.562
2015,"Gilliam County","05000US41021",0.562
2016,"Union County","05000US05139",0.562
2015,"Stanly County","05000US37167",0.562
2017,"Weakley County","05000US47183",0.562
2016,"Kent County","05000US24029",0.562
2015,"Effingham County","05000US13103",0.562
2015,"Yankton County","05000US46135",0.562
2017,"Saline County","05000US29195",0.562
2016,"Box Butte County","05000US31013",0.562
2017,"Golden Valley County","05000US30037",0.561
2016,"Nicholas County","05000US21181",0.561
2017,"Scott County","05000US20171",0.561
2016,"Langlade County","05000US55067",0.561
2016,"Callahan County","05000US48059",0.561
2016,"Winchester city","05000US51840",0.561
2017,"Essex County","05000US36031",0.561
2016,"Blount County, TN","05000US47009",0.561
2015,"Greeley County","05000US31077",0.561
2017,"Salem County","05000US34033",0.561
2017,"Southampton County","05000US51175",0.561
2015,"Harris County, TX","05000US48201",0.561
2017,"Ripley County","05000US18137",0.561
2015,"Warren County","05000US17187",0.561
2015,"Alamosa County","05000US08003",0.561
2015,"Gogebic County","05000US26053",0.561
2017,"Beaufort County","05000US37013",0.561
2016,"Bullitt County","05000US21029",0.561
2015,"Adams County","05000US16003",0.561
2015,"Franklin County","05000US21073",0.56
2016,"Van Wert County","05000US39161",0.56
2015,"Nassau County","05000US12089",0.56
2015,"Clinton County","05000US29049",0.56
2015,"Otero County","05000US08089",0.56
2017,"Wichita County, TX","05000US48485",0.56
2015,"Wichita County, TX","05000US48485",0.56
2015,"Archer County","05000US48009",0.56
2017,"Allegany County","05000US36003",0.56
2017,"Madison County","05000US29123",0.56
2016,"Marion County","05000US29127",0.56
2017,"Shawano County","05000US55115",0.56
2015,"Todd County","05000US46121",0.56
2016,"Madison County, IN","05000US18095",0.56
2016,"Rockbridge County","05000US51163",0.56
2017,"Clinton County","05000US39027",0.56
2015,"Union County","05000US21225",0.56
2017,"Lamar County","05000US13171",0.56
2015,"Sterling County","05000US48431",0.56
2015,"Roanoke city, VA","05000US51770",0.56
2016,"Grant County","05000US05053",0.56
2015,"Autauga County","05000US01001",0.56
2017,"Bryan County","05000US40013",0.56
2015,"Tioga County","05000US42117",0.56
2015,"Garland County","05000US05051",0.56
2016,"Garland County","05000US05051",0.56
2017,"Lancaster County","05000US51103",0.56
2017,"Bladen County","05000US37017",0.56
2016,"Drew County","05000US05043",0.56
2017,"Boone County","05000US17007",0.56
2015,"Martin County","05000US37117",0.56
2017,"Allegan County, MI","05000US26005",0.56
2015,"Elko County","05000US32007",0.56
2015,"Marshall County","05000US54051",0.56
2017,"Richland County","05000US55103",0.559
2016,"Lamar County","05000US48277",0.559
2016,"Richland County","05000US55103",0.559
2016,"Burnett County","05000US55013",0.559
2016,"Hood County","05000US48221",0.559
2016,"Jefferson County","05000US28063",0.559
2015,"Noble County","05000US40103",0.559
2015,"Elmore County","05000US01051",0.559
2016,"Vernon County","05000US55123",0.559
2015,"Pinal County, AZ","05000US04021",0.559
2016,"Jasper County, MO","05000US29097",0.559
2017,"Hardin County","05000US48199",0.559
2017,"Bradley County, TN","05000US47011",0.559
2015,"Southampton County","05000US51175",0.559
2015,"Neosho County","05000US20133",0.559
2017,"Lee County","05000US17103",0.559
2015,"Grady County","05000US40051",0.559
2015,"Holt County","05000US29087",0.559
2016,"Henry County","05000US29083",0.559
2017,"Seminole County","05000US13253",0.559
2017,"Bolivar County","05000US28011",0.559
2015,"Canyon County, ID","05000US16027",0.559
2017,"Catawba County, NC","05000US37035",0.559
2017,"Mercer County, PA","05000US42085",0.559
2016,"Orange County","05000US51137",0.559
2017,"Tom Green County, TX","05000US48451",0.559
2015,"Idaho County","05000US16049",0.559
2017,"Charles Mix County","05000US46023",0.559
2017,"Greenwood County","05000US45047",0.559
2015,"Bureau County","05000US17011",0.559
2016,"Jefferson County","05000US31095",0.559
2017,"Calcasieu Parish, LA","05000US22019",0.559
2017,"Franklin County","05000US37069",0.559
2015,"Greenwood County","05000US45047",0.559
2017,"Calhoun County","05000US45017",0.559
2015,"Coos County","05000US41011",0.559
2016,"Elko County","05000US32007",0.559
2017,"Anderson County","05000US21005",0.559
2015,"Defiance County","05000US39039",0.559
2017,"Pettis County","05000US29159",0.559
2017,"Lee County","05000US37105",0.559
2016,"Lee County","05000US37105",0.559
2016,"Cecil County, MD","05000US24015",0.559
2017,"Morgan County","05000US13211",0.558
2017,"Mendocino County","05000US06045",0.558
2016,"Lincoln County","05000US55069",0.558
2015,"Calcasieu Parish, LA","05000US22019",0.558
2015,"Lawrence County","05000US28077",0.558
2015,"Nicholas County","05000US21181",0.558
2015,"Clark County, OH","05000US39023",0.558
2017,"Macon County","05000US01087",0.558
2015,"Dearborn County","05000US18029",0.558
2016,"Nassau County","05000US12089",0.558
2015,"Mason County","05000US17125",0.558
2016,"Caldwell County","05000US21033",0.558
2015,"Bullitt County","05000US21029",0.558
2015,"Atlantic County, NJ","05000US34001",0.558
2015,"Staunton city","05000US51790",0.558
2015,"Doniphan County","05000US20043",0.558
2016,"Salem County","05000US34033",0.558
2016,"Alcona County","05000US26001",0.558
2015,"Seneca County","05000US39147",0.558
2016,"Jackson County","05000US48239",0.558
2017,"Stanley County","05000US46117",0.558
2017,"Prince George County","05000US51149",0.558
2017,"Todd County","05000US46121",0.558
2015,"Avery County","05000US37011",0.558
2016,"Shelby County","05000US21211",0.558
2016,"Cass County","05000US26027",0.558
2016,"Mason County","05000US21161",0.558
2015,"Bibb County, GA","05000US13021",0.558
2017,"Mora County","05000US35033",0.558
2017,"Chester County","05000US47023",0.558
2016,"Bath County","05000US21011",0.558
2016,"Bibb County, GA","05000US13021",0.558
2017,"Berkeley County, WV","05000US54003",0.558
2015,"McIntosh County","05000US13191",0.558
2015,"Austin County","05000US48015",0.558
2016,"Lake County, FL","05000US12069",0.558
2017,"Hocking County, OH","05000US39073",0.558
2016,"San Benito County","05000US06069",0.558
2017,"Lake County, FL","05000US12069",0.558
2015,"Currituck County","05000US37053",0.558
2015,"King William County","05000US51101",0.558
2015,"Collingsworth County","05000US48087",0.557
2015,"Josephine County","05000US41033",0.557
2016,"Mitchell County","05000US37121",0.557
2015,"Madison County","05000US37115",0.557
2017,"Madison County, IN","05000US18095",0.557
2017,"Skagit County, WA","05000US53057",0.557
2017,"Lafayette County","05000US29107",0.557
2016,"Houston County, AL","05000US01069",0.557
2015,"Garfield County","05000US40047",0.557
2015,"DeKalb County","05000US18033",0.557
2017,"Marion County","05000US48315",0.557
2017,"Washington County, MD","05000US24043",0.557
2016,"Stokes County","05000US37169",0.557
2016,"Glynn County","05000US13127",0.557
2015,"Weakley County","05000US47183",0.557
2017,"Clearwater County","05000US16035",0.557
2015,"Emporia city","05000US51595",0.557
2016,"Peach County","05000US13225",0.557
2017,"Edwards County","05000US48137",0.557
2017,"Churchill County","05000US32001",0.557
2017,"Montgomery County","05000US36057",0.557
2017,"Tuolumne County","05000US06109",0.557
2015,"Union County","05000US41061",0.557
2015,"Wheeler County","05000US48483",0.557
2016,"Jackson County","05000US54035",0.557
2015,"Cullman County","05000US01043",0.557
2016,"Perry County","05000US17145",0.557
2016,"Ripley County","05000US18137",0.557
2017,"Shelby County","05000US29205",0.557
2015,"Grayson County, TX","05000US48181",0.557
2015,"Gentry County","05000US29075",0.557
2016,"Barton County","05000US20009",0.557
2017,"Howard County","05000US31093",0.557
2017,"Colonial Heights city","05000US51570",0.557
2016,"Pike County","05000US28113",0.557
2016,"Grand County","05000US49019",0.556
2016,"Pittsylvania County","05000US51143",0.556
2016,"Polk County","05000US05113",0.556
2016,"Chenango County","05000US36017",0.556
2015,"Allegan County, MI","05000US26005",0.556
2016,"Mercer County","05000US54055",0.556
2015,"Erath County","05000US48143",0.556
2017,"Clarion County","05000US42031",0.556
2016,"Worth County","05000US29227",0.556
2015,"Pike County","05000US01109",0.556
2015,"Lyman County","05000US46085",0.556
2017,"Dawson County","05000US13085",0.556
2015,"Hyde County","05000US46069",0.556
2015,"Conejos County","05000US08021",0.556
2017,"Hernando County, FL","05000US12053",0.556
2017,"Putnam County","05000US29171",0.556
2016,"Polk County","05000US29167",0.556
2017,"Pipestone County","05000US27117",0.556
2017,"Clinton County","05000US36019",0.555
2016,"Clark County, NV","05000US32003",0.555
2016,"Greene County","05000US36039",0.555
2016,"Brule County","05000US46015",0.555
2017,"Bibb County, GA","05000US13021",0.555
2017,"Garfield County","05000US40047",0.555
2017,"Dodge County","05000US31053",0.555
2017,"Caroline County","05000US51033",0.555
2015,"Beadle County","05000US46005",0.555
2015,"Appomattox County","05000US51011",0.555
2015,"Hamlin County","05000US46057",0.555
2016,"Howard County","05000US29089",0.555
2015,"Winston County","05000US28159",0.555
2016,"Ballard County","05000US21007",0.555
2017,"Monroe County","05000US13207",0.555
2016,"Bradley County, TN","05000US47011",0.555
2015,"Ferry County","05000US53019",0.555
2015,"Ionia County","05000US26067",0.555
2016,"Sweetwater County","05000US56037",0.555
2016,"Clark County","05000US29045",0.555
2017,"West Baton Rouge Parish","05000US22121",0.555
2017,"Chase County","05000US20017",0.555
2015,"Greene County","05000US18055",0.555
2015,"Roger Mills County","05000US40129",0.555
2017,"Lumpkin County","05000US13187",0.555
2016,"Davie County","05000US37059",0.555
2016,"Randolph County","05000US18135",0.555
2017,"Walton County","05000US13297",0.555
2016,"Antrim County","05000US26009",0.555
2017,"Tioga County","05000US42117",0.554
2016,"Macon County","05000US01087",0.554
2015,"Jackson County","05000US54035",0.554
2016,"Jasper County","05000US18073",0.554
2015,"Jones County","05000US28067",0.554
2017,"Adams County","05000US16003",0.554
2015,"Peach County","05000US13225",0.554
2016,"Charlotte County, FL","05000US12015",0.554
2016,"Allegan County, MI","05000US26005",0.554
2015,"Hockley County","05000US48219",0.554
2015,"Maury County","05000US47119",0.554
2016,"Bond County","05000US17005",0.554
2016,"Crawford County","05000US26039",0.554
2015,"San Patricio County","05000US48409",0.554
2015,"St. Charles Parish","05000US22089",0.554
2016,"Lancaster County","05000US45057",0.554
2016,"Fayette County","05000US47047",0.554
2017,"Osage County","05000US29151",0.554
2016,"Adams County, CO","05000US08001",0.554
2016,"Kingfisher County","05000US40073",0.554
2015,"Wichita County","05000US20203",0.554
2016,"Warren County","05000US42123",0.554
2016,"Yamhill County, OR","05000US41071",0.554
2016,"Calcasieu Parish, LA","05000US22019",0.554
2017,"Decatur County","05000US19053",0.554
2015,"Jackson County","05000US13157",0.554
2016,"Scotland County","05000US29199",0.554
2017,"Van Buren County","05000US19177",0.554
2016,"Scott County","05000US51169",0.554
2016,"Grady County","05000US40051",0.553
2016,"Menominee County","05000US55078",0.553
2017,"Jackson County","05000US13157",0.553
2017,"Wapello County","05000US19179",0.553
2015,"Chase County","05000US20017",0.553
2016,"Donley County","05000US48129",0.553
2016,"Nodaway County","05000US29147",0.553
2017,"Clarke County","05000US28023",0.553
2015,"Houston County, AL","05000US01069",0.553
2017,"Lewis County","05000US36049",0.553
2016,"Norton County","05000US20137",0.553
2017,"Jasper County","05000US18073",0.553
2017,"Clearwater County","05000US27029",0.553
2016,"Anderson County","05000US47001",0.553
2015,"Tuolumne County","05000US06109",0.553
2016,"Wasco County","05000US41065",0.553
2016,"Manistee County","05000US26101",0.553
2016,"Anderson County","05000US21005",0.553
2016,"Menard County","05000US48327",0.553
2015,"Mitchell County","05000US37121",0.553
2016,"Colonial Heights city","05000US51570",0.553
2017,"Cecil County, MD","05000US24015",0.553
2017,"Effingham County","05000US13103",0.553
2015,"Sierra County","05000US06091",0.553
2017,"San Juan County","05000US49037",0.553
2017,"Idaho County","05000US16049",0.553
2017,"Davie County","05000US37059",0.553
2015,"Bradley County, TN","05000US47011",0.552
2016,"West Baton Rouge Parish","05000US22121",0.552
2017,"Taney County","05000US29213",0.552
2017,"Wasco County","05000US41065",0.552
2016,"Dodge County","05000US31053",0.552
2017,"Granville County","05000US37077",0.552
2016,"Pinal County, AZ","05000US04021",0.552
2015,"Davie County","05000US37059",0.552
2017,"Crawford County","05000US55023",0.552
2015,"Colonial Heights city","05000US51570",0.552
2015,"Washington County, MD","05000US24043",0.552
2017,"Stanly County","05000US37167",0.552
2017,"Lamar County","05000US48277",0.552
2016,"Davidson County, NC","05000US37057",0.552
2015,"Sullivan County, TN","05000US47163",0.552
2017,"Pembina County","05000US38067",0.552
2016,"Idaho County","05000US16049",0.552
2015,"Cooper County","05000US29053",0.552
2015,"Mason County","05000US54053",0.552
2017,"Uinta County","05000US56041",0.552
2016,"Lewis County","05000US53041",0.552
2015,"Rowan County","05000US21205",0.552
2015,"Tunica County","05000US28143",0.552
2015,"Pettis County","05000US29159",0.552
2016,"Jackson County","05000US13157",0.552
2015,"Caledonia County","05000US50005",0.552
2016,"Walton County","05000US13297",0.552
2015,"Lake County","05000US06033",0.552
2015,"Fremont County","05000US19071",0.552
2016,"Camden County","05000US29029",0.551
2015,"Bolivar County","05000US28011",0.551
2016,"Nacogdoches County","05000US48347",0.551
2015,"Kent County","05000US24029",0.551
2017,"Lanier County","05000US13173",0.551
2017,"Perry County","05000US17145",0.551
2017,"Perry County","05000US42099",0.551
2016,"DeKalb County","05000US18033",0.551
2017,"Preble County","05000US39135",0.551
2015,"Alcona County","05000US26001",0.551
2017,"Pope County","05000US05115",0.551
2017,"Coahoma County","05000US28027",0.551
2016,"Montgomery County","05000US36057",0.551
2017,"Jefferson County","05000US31095",0.551
2015,"Kit Carson County","05000US08063",0.551
2015,"Marshall County","05000US17123",0.551
2015,"Lake of the Woods County","05000US27077",0.551
2016,"San Juan County","05000US49037",0.551
2016,"Hernando County, FL","05000US12053",0.551
2017,"Bristol city","05000US51520",0.551
2017,"Dallas County, TX","05000US48113",0.551
2017,"Jackson County","05000US08057",0.551
2016,"Coos County","05000US33007",0.551
2016,"Limestone County","05000US01083",0.551
