year,geo_name,geo,high_school_graduation
2016,"Hamilton County","05000US31081",0.941
2017,"Iowa County","05000US55049",0.941
2016,"Marin County, CA","05000US06041",0.941
2017,"Haskell County","05000US48207",0.941
2017,"Breckinridge County","05000US21027",0.941
2015,"White County","05000US47185",0.94
2017,"Wyoming County","05000US42131",0.94
2017,"Rutherford County, TN","05000US47149",0.94
2017,"Clermont County, OH","05000US39025",0.94
2016,"Montgomery County, TN","05000US47125",0.94
2015,"Darke County","05000US39037",0.94
2015,"Poquoson city","05000US51735",0.94
2017,"St. Mary's County, MD","05000US24037",0.94
2015,"Greenup County","05000US21089",0.94
2017,"Pierce County","05000US55093",0.94
2017,"Burke County","05000US13033",0.94
2017,"Oconee County","05000US13219",0.94
2017,"Floyd County","05000US21071",0.94
2015,"Garrett County","05000US24023",0.94
2015,"Milam County","05000US48331",0.94
2016,"McNairy County","05000US47109",0.94
2016,"Lawrence County","05000US47099",0.94
2017,"Weakley County","05000US47183",0.94
2017,"White County","05000US47185",0.94
2016,"Carroll County, MD","05000US24013",0.94
2017,"Calvert County","05000US24009",0.94
2017,"Henry County","05000US47079",0.94
2015,"Henderson County","05000US47077",0.94
2015,"Dunn County","05000US55033",0.94
2016,"Williamson County, TN","05000US47187",0.94
2015,"Pike County","05000US42103",0.94
2016,"Pike County","05000US42103",0.94
2017,"Dare County","05000US37055",0.94
2015,"Trinity County","05000US06105",0.94
2017,"Juniata County","05000US42067",0.94
2017,"Hocking County, OH","05000US39073",0.94
2015,"Hocking County, OH","05000US39073",0.94
2016,"Franklin County","05000US47051",0.94
2017,"Vermilion Parish","05000US22113",0.94
2017,"Wetzel County","05000US54103",0.94
2017,"Forsyth County, GA","05000US13117",0.94
2017,"Brooke County","05000US54009",0.94
2017,"Jasper County","05000US48241",0.94
2015,"Cocke County","05000US47029",0.94
2017,"Clay County, MO","05000US29047",0.94
2015,"Waukesha County, WI","05000US55133",0.94
2017,"Hart County","05000US13147",0.94
2017,"Bremer County","05000US19017",0.94
2017,"Boone County","05000US19015",0.94
2016,"Daviess County","05000US18027",0.94
2015,"Cherokee County","05000US48073",0.94
2016,"Meade County","05000US21163",0.94
2016,"Wood County","05000US55141",0.94
2017,"Fountain County","05000US18045",0.94
2017,"Ohio County","05000US21183",0.94
2016,"Lawrence County","05000US05075",0.94
2016,"Mineral County","05000US54057",0.94
2017,"Denton County, TX","05000US48121",0.94
2017,"Summit County","05000US08117",0.94
2017,"Rockcastle County","05000US21203",0.94
2017,"Simpson County","05000US21213",0.94
2017,"Beauregard Parish","05000US22011",0.94
2016,"Miami County, OH","05000US39109",0.939
2017,"Valley County","05000US16085",0.939
2015,"Jefferson County","05000US20087",0.939
2017,"Limestone County","05000US48293",0.939
2016,"Waukesha County, WI","05000US55133",0.939
2015,"Grant County","05000US46051",0.939
2015,"Van Wert County","05000US39161",0.939
2016,"Henderson County","05000US48213",0.939
2017,"Douglas County","05000US17041",0.939
2017,"Seward County","05000US31159",0.939
2017,"Polk County","05000US55095",0.939
2016,"Coryell County","05000US48099",0.939
2017,"Hamilton County, IN","05000US18057",0.939
2015,"Wood County","05000US55141",0.939
2017,"Rains County","05000US48379",0.939
2016,"Anderson County","05000US20003",0.939
2017,"Graves County","05000US21083",0.939
2017,"Sevier County","05000US05133",0.939
2015,"Pettis County","05000US29159",0.939
2016,"Henry County","05000US39069",0.939
2015,"Sabine County","05000US48403",0.939
2016,"Burnet County","05000US48053",0.939
2017,"Adams County","05000US18001",0.939
2015,"Adams County","05000US18001",0.939
2015,"Jasper County","05000US48241",0.939
2017,"Sheboygan County, WI","05000US55117",0.939
2015,"Guadalupe County, TX","05000US48187",0.938
2017,"Shelby County","05000US18145",0.938
2015,"Taney County","05000US29213",0.938
2017,"Calaveras County","05000US06009",0.938
2015,"Henry County","05000US39069",0.938
2015,"Ogle County","05000US17141",0.938
2017,"Karnes County","05000US48255",0.938
2016,"Gibson County","05000US47053",0.938
2017,"Clarion County","05000US42031",0.938
2017,"Auglaize County","05000US39011",0.938
2015,"Logan County","05000US39091",0.938
2015,"Tyler County","05000US48457",0.938
2017,"Dawson County","05000US48115",0.938
2017,"Pulaski County","05000US21199",0.938
2015,"Middlesex County, CT","05000US09007",0.938
2015,"Holmes County","05000US39075",0.938
2016,"Winnebago County","05000US19189",0.938
2016,"Anderson County","05000US48001",0.938
2016,"Coffey County","05000US20031",0.938
2016,"Boyd County","05000US21019",0.938
2017,"Whitley County","05000US21235",0.938
2016,"Grant County","05000US46051",0.938
2015,"Boyd County","05000US21019",0.938
2016,"Kewaunee County","05000US55061",0.938
2015,"Ellis County, TX","05000US48139",0.938
2017,"Story County","05000US19169",0.937
2017,"Monmouth County, NJ","05000US34025",0.937
2016,"McCulloch County","05000US48307",0.937
2017,"Wabash County","05000US18169",0.937
2016,"Bergen County, NJ","05000US34003",0.937
2015,"Fannin County","05000US48147",0.937
2016,"Johnson County","05000US29101",0.937
2016,"Medina County","05000US48325",0.937
2016,"Buchanan County","05000US19019",0.937
2015,"Calhoun County","05000US19025",0.937
2015,"Wharton County","05000US48481",0.937
2015,"Searcy County","05000US05129",0.937
2016,"Athens County","05000US39009",0.937
2017,"Winnebago County","05000US19189",0.937
2015,"Washington County","05000US48477",0.937
2015,"Williams County","05000US39171",0.937
2016,"Buchanan County","05000US29021",0.937
2016,"Lawrence County","05000US29109",0.937
2016,"Monroe County, IN","05000US18105",0.937
2015,"Lafayette County","05000US29107",0.937
2016,"Ellis County, TX","05000US48139",0.937
2017,"Trempealeau County","05000US55121",0.937
2017,"Randolph County","05000US18135",0.936
2016,"Washington County, WI","05000US55131",0.936
2016,"Jackson County","05000US55053",0.936
2015,"Dodge County","05000US55027",0.936
2015,"Calumet County","05000US55015",0.936
2017,"Wayne County","05000US29223",0.936
2017,"Sarpy County, NE","05000US31153",0.936
2017,"Logan County","05000US05083",0.936
2015,"Marion County","05000US05089",0.936
2015,"Morris County, NJ","05000US34027",0.936
2016,"Perry County","05000US05105",0.936
2015,"Calaveras County","05000US06009",0.936
2015,"Auglaize County","05000US39011",0.936
2017,"Sublette County","05000US56035",0.936
2017,"Miami County, OH","05000US39109",0.936
2017,"Noble County","05000US39121",0.936
2017,"Mercer County","05000US21167",0.936
2017,"Sabine County","05000US48403",0.936
2017,"Kaufman County, TX","05000US48257",0.936
2015,"Calloway County","05000US21035",0.936
2016,"Guadalupe County, TX","05000US48187",0.936
2016,"Comal County, TX","05000US48091",0.936
2017,"Montgomery County, PA","05000US42091",0.936
2017,"Tama County","05000US19171",0.936
2017,"DuPage County, IL","05000US17043",0.936
2017,"Buchanan County","05000US19019",0.936
2015,"Allamakee County","05000US19005",0.936
2016,"Delaware County, IN","05000US18035",0.936
2017,"Delaware County, IN","05000US18035",0.936
2017,"Bastrop County","05000US48021",0.935
2017,"Navarro County","05000US48349",0.935
2015,"Powell County","05000US21197",0.935
2016,"St. Francois County","05000US29187",0.935
2015,"Washington County","05000US31177",0.935
2017,"Columbia County","05000US55021",0.935
2017,"Perry County","05000US18123",0.935
2017,"Washington County","05000US31177",0.935
2017,"Pike County","05000US05109",0.935
2017,"Christian County","05000US29043",0.935
2015,"Poweshiek County","05000US19157",0.935
2015,"Henderson County","05000US48213",0.935
2017,"Nemaha County","05000US20131",0.935
2015,"McCreary County","05000US21147",0.935
2015,"Medina County, OH","05000US39103",0.935
2015,"Harrison County","05000US19085",0.935
2016,"Noble County","05000US39121",0.935
2015,"Whitley County","05000US18183",0.935
2015,"Jackson County","05000US55053",0.935
2017,"Guthrie County","05000US19077",0.935
2015,"Polk County","05000US48373",0.935
2016,"Wells County","05000US18179",0.935
2017,"Greene County","05000US18055",0.935
2016,"Cottonwood County","05000US27033",0.935
2015,"Murray County","05000US27101",0.935
2015,"Coal County","05000US40029",0.935
2016,"Butler County, PA","05000US42019",0.935
2017,"Le Sueur County","05000US27079",0.935
2017,"Live Oak County","05000US48297",0.935
2016,"Washington County","05000US31177",0.935
2015,"Christian County","05000US29043",0.935
2017,"Swisher County","05000US48437",0.935
2017,"Chickasaw County","05000US19037",0.934
2016,"Lewis County","05000US29111",0.934
2017,"Somerset County, NJ","05000US34035",0.934
2017,"Cass County","05000US31025",0.934
2017,"DeWitt County","05000US48123",0.934
2017,"Summit County","05000US49043",0.934
2015,"Wayne County","05000US29223",0.934
2017,"Washington County","05000US29221",0.934
2017,"Washburn County","05000US55129",0.934
2017,"Union County","05000US46127",0.934
2016,"Pettis County","05000US29159",0.934
2017,"Howard County","05000US05061",0.934
2017,"Smith County, TX","05000US48423",0.934
2016,"Worth County","05000US19195",0.934
2016,"Chickasaw County","05000US19037",0.934
2016,"Darlington County","05000US45031",0.934
2015,"Story County","05000US19169",0.934
2015,"Morgan County","05000US29141",0.934
2016,"Houston County","05000US48225",0.934
2015,"Chickasaw County","05000US19037",0.934
2017,"Talladega County","05000US01121",0.934
2016,"Mills County","05000US19129",0.934
2015,"Anderson County","05000US47001",0.934
2015,"Wood County","05000US48499",0.934
2016,"Pickaway County","05000US39129",0.934
2016,"Pulaski County","05000US18131",0.934
2017,"Jackson County","05000US48239",0.934
2017,"Greene County","05000US47059",0.934
2015,"Carroll County","05000US39019",0.933
2015,"Athens County","05000US39009",0.933
2015,"Moore County","05000US48341",0.933
2016,"Richardson County","05000US31147",0.933
2017,"Mitchell County","05000US48335",0.933
2017,"Adams County","05000US39001",0.933
2016,"Howard County","05000US05061",0.933
2015,"Leon County","05000US48289",0.933
2016,"Newton County","05000US05101",0.933
2015,"Taylor County","05000US55119",0.933
2015,"Hill County","05000US48217",0.933
2016,"Taylor County","05000US55119",0.933
2016,"Greene County","05000US47059",0.933
2015,"Casey County","05000US21045",0.933
2017,"Sussex County, NJ","05000US34037",0.933
2017,"Carver County","05000US27019",0.933
2017,"Campbell County","05000US21037",0.933
2017,"Wood County","05000US55141",0.933
2016,"Franklin County","05000US18047",0.933
2017,"Limestone County","05000US01083",0.933
2017,"Warren County, KY","05000US21227",0.933
2017,"Moultrie County","05000US17139",0.933
2017,"Iowa County","05000US19095",0.933
2016,"Wichita County, TX","05000US48485",0.933
2017,"Johnson County","05000US17087",0.933
2017,"Laclede County","05000US29105",0.933
2017,"Ward County","05000US48475",0.933
2016,"DuPage County, IL","05000US17043",0.933
2015,"Westmoreland County, PA","05000US42129",0.933
2015,"Washington County, WI","05000US55131",0.933
2016,"Shelby County","05000US48419",0.933
2017,"La Crosse County, WI","05000US55063",0.933
2015,"Carroll County","05000US19027",0.933
2017,"Carroll County","05000US39019",0.933
2015,"Cheyenne County","05000US31033",0.933
2016,"Comanche County","05000US48093",0.933
2017,"Coryell County","05000US48099",0.933
2017,"Carroll County","05000US19027",0.932
2017,"Brazoria County, TX","05000US48039",0.932
2015,"Freestone County","05000US48161",0.932
2015,"Washburn County","05000US55129",0.932
2017,"Morgan County","05000US29141",0.932
2016,"Montgomery County","05000US29139",0.932
2015,"Harrison County","05000US48203",0.932
2015,"Somerset County, NJ","05000US34035",0.932
2016,"Shelby County","05000US17173",0.932
2017,"Tyler County","05000US48457",0.932
2015,"Marion County","05000US21155",0.932
2017,"Spencer County","05000US18147",0.932
2016,"Polk County","05000US55095",0.932
2016,"Jefferson County","05000US20087",0.932
2015,"Van Zandt County","05000US48467",0.932
2017,"Burnet County","05000US48053",0.932
2016,"Greenlee County","05000US04011",0.932
2017,"Somerset County","05000US42111",0.932
2015,"Washington County, TN","05000US47179",0.932
2017,"Union County, NC","05000US37179",0.932
2015,"Gibson County","05000US47053",0.932
2016,"Platte County","05000US29165",0.932
2015,"Iowa County","05000US55049",0.932
2017,"Fort Bend County, TX","05000US48157",0.932
2017,"Jefferson County, MO","05000US29099",0.932
2016,"Sevier County","05000US05133",0.932
2016,"Coffee County","05000US01031",0.932
2016,"Sarpy County, NE","05000US31153",0.932
2015,"Marin County, CA","05000US06041",0.931
2016,"Hardin County","05000US19083",0.931
2015,"Stark County","05000US38089",0.931
2015,"Waushara County","05000US55137",0.931
2016,"Clermont County, OH","05000US39025",0.931
2015,"Coffey County","05000US20031",0.931
2016,"Union County","05000US19175",0.931
2016,"Pawnee County","05000US40117",0.931
2015,"Labette County","05000US20099",0.931
2016,"Carroll County","05000US47017",0.931
2016,"Wayne County","05000US31179",0.931
2017,"Shelby County","05000US19165",0.931
2017,"Martin County","05000US18101",0.931
2017,"Floyd County","05000US19067",0.931
2016,"Spencer County","05000US18147",0.931
2017,"Lawrence County","05000US42073",0.931
2015,"Crawford County","05000US55023",0.931
2017,"Kendall County, IL","05000US17093",0.931
2017,"Wabasha County","05000US27157",0.931
2017,"Moniteau County","05000US29135",0.931
2016,"Marathon County, WI","05000US55073",0.931
2017,"Platte County","05000US29165",0.931
2016,"Wyandot County","05000US39175",0.931
2015,"Yoakum County","05000US48501",0.931
2016,"Jefferson County","05000US39081",0.931
2015,"Cass County","05000US48067",0.931
2016,"Hardin County","05000US39065",0.931
2016,"Somerset County","05000US42111",0.931
2015,"Todd County","05000US21219",0.93
2016,"Shelby County","05000US18145",0.93
2016,"Spencer County","05000US21215",0.93
2017,"Warren County, OH","05000US39165",0.93
2017,"Meade County","05000US21163",0.93
2017,"Johnson County, TX","05000US48251",0.93
2017,"McDonald County","05000US29119",0.93
2015,"Fayette County","05000US19065",0.93
2017,"Hamblen County","05000US47063",0.93
2016,"Floyd County","05000US19067",0.93
2017,"Marshall County","05000US21157",0.93
2015,"Franklin County","05000US19069",0.93
2016,"Marion County","05000US21155",0.93
2016,"Grayson County","05000US21085",0.93
2015,"Caldwell County","05000US29025",0.93
2015,"Page County","05000US51139",0.93
2017,"Bedford County","05000US47003",0.93
2017,"Monroe County","05000US17133",0.93
2017,"Hickman County","05000US47081",0.93
2017,"Madison County","05000US21151",0.93
2017,"Loudoun County, VA","05000US51107",0.93
2017,"Dearborn County","05000US18029",0.93
2017,"Daviess County","05000US18027",0.93
2015,"Lauderdale County","05000US47097",0.93
2016,"McCreary County","05000US21147",0.93
2017,"Lawrence County","05000US47099",0.93
2015,"Lincoln County","05000US47103",0.93
2016,"Newton County","05000US48351",0.93
2017,"McMinn County","05000US47107",0.93
2016,"Loudoun County, VA","05000US51107",0.93
2015,"McNairy County","05000US47109",0.93
2015,"Jay County","05000US18075",0.93
2016,"Monroe County","05000US47123",0.93
2015,"Newton County","05000US48351",0.93
2017,"York County","05000US51199",0.93
2015,"Darlington County","05000US45031",0.93
2017,"Putnam County","05000US47141",0.93
2017,"Frederick County, MD","05000US24021",0.93
2017,"Clay County","05000US18021",0.93
2016,"Frederick County, MD","05000US24021",0.93
2015,"Frederick County, MD","05000US24021",0.93
2016,"Garrett County","05000US24023",0.93
2017,"Garrett County","05000US24023",0.93
2016,"Roane County","05000US47145",0.93
2016,"Robertson County","05000US47147",0.93
2017,"Brown County","05000US20013",0.93
2015,"Osage County","05000US29151",0.93
2016,"Smith County","05000US47159",0.93
2017,"Howard County, MD","05000US24027",0.93
