year,geo_name,geo,grads_total
2015,"Elkhart County, IN","05000US18039",292
2014,"Texas County","05000US40139",292
2015,"Sullivan County","05000US36105",292
2014,"Pike County","05000US21195",291
2013,"Chesterfield County","05000US45025",291
2013,"Hertford County","05000US37091",290
2013,"Hanover County, VA","05000US51085",290
2015,"Darlington County","05000US45031",290
2014,"Hertford County","05000US37091",290
2014,"Fremont County","05000US56013",290
2015,"Duplin County","05000US37061",289
2015,"Bedford County","05000US47003",288
2014,"Hill County","05000US30041",287
2013,"Carter County","05000US40019",286
2013,"Wabash County","05000US18169",286
2014,"Chesterfield County","05000US45025",284
2015,"Valencia County","05000US35061",284
2015,"Plumas County","05000US06063",283
2014,"Franklin County","05000US36033",283
2013,"Pike County","05000US21195",283
2015,"Wabash County","05000US17185",283
2014,"Coffee County","05000US01031",283
2013,"Kerr County","05000US48265",282
2015,"Kerr County","05000US48265",281
2013,"Saline County","05000US31151",281
2013,"Henry County","05000US47079",281
2013,"Gogebic County","05000US26053",281
2013,"Bladen County","05000US37017",280
2013,"Essex County","05000US36031",280
2014,"Seneca County","05000US36099",279
2014,"Harvey County","05000US20079",279
2014,"Knox County","05000US21121",279
2013,"Leavenworth County","05000US20103",277
2013,"Franklin city","05000US51620",277
2013,"Monroe County","05000US12087",277
2014,"Tallapoosa County","05000US01123",277
2013,"Crittenden County","05000US05035",276
2013,"Sullivan County","05000US33019",276
2015,"Siskiyou County","05000US06093",275
2013,"Wasco County","05000US41065",275
2014,"Wayne County","05000US17191",275
2013,None,"05000US60050",275
2013,"Harvey County","05000US20079",275
2014,"Sherman County","05000US20181",274
2014,"Barnes County","05000US38003",274
2013,"Hill County","05000US30041",274
2013,"Guadalupe County, TX","05000US48187",273
2015,"Dade County","05000US13083",272
2015,"Seneca County","05000US36099",272
2015,"Pamlico County","05000US37137",272
2014,"Wabash County","05000US17185",272
2013,"Franklin County","05000US36033",272
2015,"Cherokee County, GA","05000US13057",271
2015,None,"05000US60050",271
2014,"Dade County","05000US13083",271
2013,"Medina County, OH","05000US39103",271
2014,"Pine County","05000US27115",270
2015,"Ford County","05000US20057",270
2015,"Garfield County","05000US40047",269
2015,"Washington County","05000US23029",269
2013,"Tallapoosa County","05000US01123",269
2013,"Darlington County","05000US45031",268
2013,"Valencia County","05000US35061",268
2015,"Saline County","05000US29195",268
2014,"Monroe County","05000US12087",268
2013,"Arroyo Municipio","05000US72015",267
2013,"Creek County","05000US40037",267
2015,"Saline County","05000US31151",266
2014,"Coffee County","05000US13069",266
2013,"Marion County","05000US29127",266
2014,"Marion County","05000US29127",266
2014,"Darlington County","05000US45031",266
2015,"Columbus County","05000US37047",266
2013,"Hancock County","05000US23009",266
2013,"Pamlico County","05000US37137",265
2014,"Monroe County","05000US01099",265
2014,"Winnebago County","05000US19189",265
2014,"Elkhart County, IN","05000US18039",264
2015,"Washington County","05000US12133",264
2013,"Logan County","05000US54045",264
2015,"Cumberland County","05000US47035",264
2015,"Kauai County","05000US15007",264
2014,"Juana Díaz Municipio","05000US72075",263
2013,"Sullivan County","05000US36105",262
2014,"Hanover County, VA","05000US51085",262
2013,"Sampson County","05000US37163",262
2014,"Arroyo Municipio","05000US72015",262
2015,"Goshen County","05000US56015",261
2013,"Dodge County","05000US31053",261
2015,"Montgomery County","05000US18107",259
2015,"Henry County","05000US47079",258
2015,"Jefferson County","05000US18077",258
2015,"Yankton County","05000US46135",258
2015,"Madison County","05000US37115",258
2013,"Beaverhead County","05000US30001",258
2014,"Hancock County","05000US23009",257
2014,"Salem County","05000US34033",257
2013,"Cherokee County, GA","05000US13057",257
2014,None,"05000US60050",256
2013,"Ford County","05000US20057",256
2015,"Lincoln County","05000US46083",256
2014,"Sullivan County","05000US36105",255
2014,"Williams County","05000US38105",254
2015,"Sherman County","05000US20181",254
2015,"Jasper County","05000US18073",254
2014,"Saline County","05000US31151",253
2013,"Belknap County","05000US33001",253
2014,"Gogebic County","05000US26053",253
2013,"Garfield County","05000US40047",252
2015,"Marion County","05000US29127",252
2014,"Gibson County","05000US18051",252
2013,"Seneca County","05000US36099",251
2014,"Kerr County","05000US48265",251
2015,"Gogebic County","05000US26053",251
2013,"Río Grande Municipio","05000US72119",251
2014,"Crawford County","05000US17033",250
2014,"Jasper County","05000US18073",250
2015,"Franklin County","05000US51067",249
2014,"Jefferson County","05000US18077",249
2015,"Franklin County","05000US36033",248
2015,"Juana Díaz Municipio","05000US72075",248
2013,"Citrus County, FL","05000US12017",248
2015,"Citrus County, FL","05000US12017",248
2014,"Yankton County","05000US46135",248
2013,"Plumas County","05000US06063",248
2015,"Escambia County","05000US01053",248
2014,"Russell County","05000US01113",247
2015,"Coffee County","05000US01031",247
2015,"Monroe County","05000US12087",247
2013,"Escambia County","05000US01053",246
2015,"Gibson County","05000US18051",246
2015,"Pine County","05000US27115",246
2014,"Dodge County","05000US31053",245
2013,"Labette County","05000US20099",245
2013,"St. Charles Parish","05000US22089",245
2015,"Medina County, OH","05000US39103",245
2014,"Cumberland County","05000US47035",245
2015,"Rio Blanco County","05000US08103",245
2015,"Emanuel County","05000US13107",244
2014,"Citrus County, FL","05000US12017",243
2015,"Cabarrus County, NC","05000US37025",243
2014,"St. Joseph County","05000US26149",243
2013,"Salem County","05000US34033",243
2013,"Dade County","05000US13083",243
2014,"Siskiyou County","05000US06093",243
2013,"Sherman County","05000US20181",243
2015,"Salem County","05000US34033",242
2014,"Rankin County, MS","05000US28121",242
2013,"Franklin County","05000US51067",241
2014,"McClain County","05000US40087",241
2014,"Dinwiddie County","05000US51053",240
2014,"Guadalupe County, TX","05000US48187",240
2015,"Wasco County","05000US41065",240
2013,"Jefferson County","05000US18077",240
2013,"Rankin County, MS","05000US28121",239
2014,"Madison County","05000US37115",239
2013,"Alleghany County","05000US51005",238
2014,"Henry County","05000US47079",237
2015,"Falls Church city","05000US51610",237
2014,"Washington County","05000US23029",236
2015,"Stutsman County","05000US38093",234
2015,"Sullivan County","05000US33019",234
2015,"Crawford County","05000US17033",234
2013,"Caddo County","05000US40015",234
2013,"Quay County","05000US35037",233
2015,"Harvey County","05000US20079",233
2015,"Atoka County","05000US40005",233
2014,"Belknap County","05000US33001",233
2015,"Brown County","05000US48049",232
2015,"Defiance County","05000US39039",232
2015,"McDowell County","05000US37111",231
2015,"Quay County","05000US35037",231
2015,"Donley County","05000US48129",231
2015,"Rankin County, MS","05000US28121",231
2013,"Cherokee County","05000US37039",230
2014,"Polk County","05000US05113",229
2014,"Saline County","05000US29195",228
2014,"Gilmer County","05000US54021",228
2014,"Coos County","05000US33007",226
2014,"Garfield County","05000US40047",226
2013,"Brown County","05000US48049",226
2015,"Belknap County","05000US33001",226
2015,"St. Joseph County","05000US26149",226
2013,"McClain County","05000US40087",226
2015,"Russell County","05000US01113",226
2014,"Litchfield County, CT","05000US09005",226
2014,"Mason County","05000US26105",225
2015,"Newberry County","05000US45071",225
2013,"Rio Blanco County","05000US08103",225
2014,"Defiance County","05000US39039",225
2013,"Mineral County","05000US54057",225
2014,"Cherokee County, GA","05000US13057",224
2013,"Overton County","05000US47133",223
2015,"Allendale County","05000US45005",222
2015,"Polk County","05000US05113",222
2013,"Winnebago County","05000US19189",222
2013,"Madison County","05000US37115",221
2015,"Tipton County","05000US47167",220
2014,"Sullivan County","05000US33019",220
2013,"Blount County, TN","05000US47009",220
2014,"Carter County","05000US40019",220
2013,"Gibson County","05000US18051",219
2015,"Dinwiddie County","05000US51053",219
2013,"Pittsburg County","05000US40121",219
2014,"Escambia County","05000US01053",219
2014,"Brown County","05000US27015",219
2014,"Franklin County","05000US51067",218
2013,"Crawford County","05000US17033",218
2014,"Blount County, TN","05000US47009",218
2014,"Rio Arriba County","05000US35039",217
2015,"Rio Arriba County","05000US35039",217
2013,"Clark County, IN","05000US18019",217
2014,"Prowers County","05000US08099",217
2014,"Stephens County","05000US40137",217
2013,"Kauai County","05000US15007",216
2015,"Prowers County","05000US08099",216
2014,"Clatsop County","05000US41007",216
2015,"Spotsylvania County, VA","05000US51177",216
2015,"Cherokee County","05000US37039",216
2014,"Lewis County","05000US47101",216
2015,"Blount County, TN","05000US47009",216
2015,"Marion County","05000US20115",215
2014,"Flagler County","05000US12035",215
2014,"Brown County","05000US48049",214
2014,"Hardin County","05000US19083",213
2013,"Montgomery County","05000US18107",213
2014,"Caddo County","05000US40015",213
2013,"Gilmer County","05000US54021",213
2014,"Emanuel County","05000US13107",212
2013,"Charlotte County, FL","05000US12015",212
2014,"Overton County","05000US47133",212
2015,"Carter County","05000US40019",211
2014,"Allendale County","05000US45005",211
2015,"Williams County","05000US38105",211
2013,"Dinwiddie County","05000US51053",210
2015,"Bladen County","05000US37017",210
2013,"Jasper County","05000US18073",210
2013,"Mason County","05000US26105",209
2013,"Lewis County","05000US47101",209
2015,"Arroyo Municipio","05000US72015",209
2015,"Overton County","05000US47133",209
2015,"Hendricks County, IN","05000US18063",208
2014,"Newberry County","05000US45071",208
2013,"Newberry County","05000US45071",208
2014,"McDowell County","05000US37111",207
2013,"Livingston County, MI","05000US26093",207
2013,"Washington County","05000US23029",207
2013,"Grady County","05000US40051",206
2013,"Prowers County","05000US08099",206
2014,"Caledonia County","05000US50005",206
2014,"Quay County","05000US35037",206
2015,"El Dorado County, CA","05000US06017",206
2015,"Tooele County","05000US49045",206
2013,"Cumberland County","05000US47035",205
2013,"Woodford County","05000US17203",204
2013,"Yankton County","05000US46135",203
2014,"Kauai County","05000US15007",203
2014,"Randolph County","05000US54083",203
2015,"Litchfield County, CT","05000US09005",203
2014,"Rio Blanco County","05000US08103",203
2015,"Labette County","05000US20099",202
2013,"Spotsylvania County, VA","05000US51177",202
2013,"Litchfield County, CT","05000US09005",202
2015,"Carter County","05000US21043",202
2015,"Indian River County, FL","05000US12061",201
2013,"Trousdale County","05000US47169",201
2013,"Hardin County","05000US19083",200
2014,"Bladen County","05000US37017",200
2013,"El Dorado County, CA","05000US06017",199
2013,"Vega Baja Municipio","05000US72145",199
2015,"Brown County","05000US27015",199
2014,"Charlotte County, FL","05000US12015",199
2013,"Defiance County","05000US39039",199
2014,"Goshen County","05000US56015",198
2014,"Labette County","05000US20099",198
2014,"Stutsman County","05000US38093",197
2015,"Mason County","05000US26105",197
2013,"Brown County","05000US27015",197
2013,"Rio Arriba County","05000US35039",197
2015,"Knox County","05000US21121",197
2015,"Stephens County","05000US40137",196
2013,"Greenbrier County","05000US54025",195
2014,"Cherokee County","05000US37039",195
2014,"Spotsylvania County, VA","05000US51177",195
2013,"Russell County","05000US01113",195
2013,"Pine County","05000US27115",195
2013,"Coos County","05000US33007",194
2013,"Clatsop County","05000US41007",194
2015,"Barrow County","05000US13013",193
2015,"Gilmer County","05000US54021",192
2014,"Wasco County","05000US41065",192
2013,"Donley County","05000US48129",192
2015,"Randolph County","05000US54083",192
2014,"Tipton County","05000US47167",191
2015,"Lake County","05000US30047",190
2014,"Champaign County","05000US39021",190
2013,"Flagler County","05000US12035",190
2013,"Conecuh County","05000US01035",189
2015,"Hardin County","05000US19083",188
2014,"Marion County","05000US20115",188
2014,"Trousdale County","05000US47169",187
2015,"Lewis County","05000US29111",186
2015,"Pittsburg County","05000US40121",186
2013,"Williams County","05000US38105",186
2015,"Fairfield County, OH","05000US39045",185
2014,"Montgomery County","05000US18107",184
2014,"Utuado Municipio","05000US72141",184
2014,"Falls Church city","05000US51610",184
2014,"Greenbrier County","05000US54025",184
2014,"Woodford County","05000US17203",183
2015,"Caddo County","05000US40015",182
2013,"Henry County","05000US19087",182
2013,"Accomack County","05000US51001",182
2015,"Tippah County","05000US28139",182
2014,"McCurtain County","05000US40089",182
2014,"Donley County","05000US48129",181
2013,"Emanuel County","05000US13107",181
2014,"Lake County","05000US30047",181
2014,"Grady County","05000US40051",181
2015,"Perry County","05000US01105",181
2015,"Alleghany County","05000US51005",181
2015,"Lewis County","05000US47101",181
2015,"Greenbrier County","05000US54025",181
2014,"Jefferson County","05000US55055",180
2015,"Fayette County","05000US54019",180
2015,"Woodford County","05000US17203",180
2013,"Champaign County","05000US39021",179
2013,"Jefferson County","05000US55055",178
2015,"Buchanan County","05000US51027",178
2014,"Hutchinson County","05000US48233",177
2014,"Apache County","05000US04001",177
2015,"Sutter County","05000US06101",176
2013,"Prince William County, VA","05000US51153",176
2015,"Clark County, IN","05000US18019",175
2015,"Fort Bend County, TX","05000US48157",175
2013,"Stutsman County","05000US38093",175
2013,"McCurtain County","05000US40089",173
2014,"Alleghany County","05000US51005",172
2015,"Flagler County","05000US12035",172
2013,"Allendale County","05000US45005",172
2015,"Livingston County, MI","05000US26093",171
2013,"Utuado Municipio","05000US72141",171
2015,"Grady County","05000US40051",171
2013,"Marion County","05000US20115",171
2014,"Stephens County","05000US13257",171
2015,"Hutchinson County","05000US48233",171
2015,"Coos County","05000US33007",171
2014,"Towns County","05000US13281",170
2014,"Vega Baja Municipio","05000US72145",170
2014,"Hardin County","05000US47071",169
2014,"St. Charles Parish","05000US22089",169
2013,"Mercer County","05000US39107",169
2013,"Benton County, WA","05000US53005",169
2015,"Franklin County","05000US13119",169
2013,"Goshen County","05000US56015",169
2013,"Delta County","05000US08029",168
2013,"Marinette County","05000US55075",168
2014,"Clark County, IN","05000US18019",168
2014,"El Dorado County, CA","05000US06017",168
2013,"Lake County","05000US30047",167
2015,"Trousdale County","05000US47169",166
2015,"Apache County","05000US04001",166
2013,"Washita County","05000US40149",165
2014,"Fairfield County, OH","05000US39045",164
2014,"Martin County","05000US37117",164
2015,"Jefferson County","05000US55055",164
2014,"Benton County, WA","05000US53005",164
2015,"McCurtain County","05000US40089",164
2014,"Shannon County","05000US46113",163
2014,"Pittsburg County","05000US40121",163
2013,"Buchanan County","05000US51027",163
2013,"Warren County","05000US47177",163
2015,"Champaign County","05000US39021",162
2014,"Henry County","05000US19087",162
2013,None,"05000US69110",162
2014,"Delta County","05000US08029",162
2015,"Traill County","05000US38097",161
2014,"Conecuh County","05000US01035",161
2014,"Livingston County, MI","05000US26093",161
2015,"Washington County","05000US21229",160
2013,"Lancaster County","05000US45057",160
2015,"Conecuh County","05000US01035",160
2015,"Johnson County, TX","05000US48251",160
2014,"Barbour County","05000US54001",159
2014,"Lamar County","05000US28073",158
2014,None,"05000US69110",158
2015,"Hardy County","05000US54031",158
2014,"Franklin County","05000US13119",158
2015,"Williamsburg County","05000US45089",158
2013,"Van Wert County","05000US39161",157
2015,"Mercer County","05000US39107",157
2013,"Tippah County","05000US28139",157
2014,"Rolette County","05000US38079",156
2014,"Fayette County","05000US54019",156
2014,"Waldo County","05000US23027",156
2013,"Rice County","05000US20159",156
2014,"Lewis County","05000US29111",156
2013,"Brooke County","05000US54009",156
2013,"Traill County","05000US38097",156
2015,"Lafayette County","05000US29107",155
2015,"Utuado Municipio","05000US72141",155
2013,"Houston County, AL","05000US01069",155
2013,"Yauco Municipio","05000US72153",155
2015,"Ashland County","05000US55003",155
2014,"Traill County","05000US38097",154
2013,"Marshall County","05000US28093",154
2014,"Perry County","05000US01105",154
2014,"Geauga County","05000US39055",153
2015,"Towns County","05000US13281",153
2013,"Washington County","05000US21229",153
2013,"Abbeville County","05000US45001",153
2015,"Bottineau County","05000US38009",153
2013,"Johnson County, TX","05000US48251",152
2014,"Washita County","05000US40149",152
2015,"Glacier County","05000US30035",151
2015,"Amherst County","05000US51009",151
2015,"Stephens County","05000US13257",151
2015,"Charlotte County, FL","05000US12015",151
2015,None,"05000US69110",151
2013,"Hardin County","05000US47071",150
2014,"Johnson County","05000US05071",149
2015,"Hardin County","05000US47071",149
2015,"Rolette County","05000US38079",148
2015,"Marshall County","05000US28093",148
2014,"Accomack County","05000US51001",148
2015,"Oglala Lakota County","05000US46102",148
2014,"Fort Bend County, TX","05000US48157",148
2014,"Brooke County","05000US54009",147
2014,"Tooele County","05000US49045",147
2015,"Barbour County","05000US54001",147
2014,"Carter County","05000US21043",146
2013,"Perry County","05000US01105",146
2013,"Stephens County","05000US40137",146
2014,"Mercer County","05000US39107",146
2013,"Stephens County","05000US13257",145
2014,"Washington County","05000US21229",145
2014,"Amherst County","05000US51009",145
2015,"St. Charles Parish","05000US22089",145
2014,"Johnson County, TX","05000US48251",144
2014,"Tippah County","05000US28139",144
2014,"Hernando County, FL","05000US12053",144
2015,"Campbell County","05000US47013",143
2013,"Towns County","05000US13281",143
2014,"Campbell County","05000US47013",143
2015,"Woodward County","05000US40153",143
2013,"Sherburne County","05000US27141",143
2014,"Custer County","05000US30017",143
2015,"Wayne County","05000US36117",142
2013,"Campbell County","05000US47013",142
2014,"Hardy County","05000US54031",142
2013,"Hamilton County, IN","05000US18057",142
2013,"Pike County","05000US39131",142
2013,"Franklin County","05000US13119",142
2015,"Johnson County","05000US05071",141
2013,"Hutchinson County","05000US48233",141
2013,"Rolette County","05000US38079",141
2014,"Rice County","05000US20159",140
2015,"Dallas County","05000US19049",140
2013,"Jersey County","05000US17083",140
2014,"Abbeville County","05000US45001",140
2015,"Santa Rosa County, FL","05000US12113",139
2014,"Lincoln County","05000US41041",139
2013,"Custer County","05000US30017",139
2014,"Lafayette County","05000US29107",138
2015,"Hamilton County, IN","05000US18057",138
2015,"Hernando County, FL","05000US12053",138
2013,"Cibola County","05000US35006",138
2013,"Shannon County","05000US46113",138
2013,"Leake County","05000US28079",137
2014,"Bottineau County","05000US38009",137
2015,"Delta County","05000US08029",137
2014,"Vernon County","05000US29217",136
2015,"Eddy County","05000US35015",136
2014,"Pike County","05000US39131",136
2013,"Bottineau County","05000US38009",136
2015,"Jersey County","05000US17083",136
2014,"Warren County","05000US47177",135
2013,"Randolph County","05000US54083",135
2013,"Lewis County","05000US29111",135
2015,"Taos County","05000US35055",135
2015,"Lancaster County","05000US45057",134
2015,"Warren County","05000US47177",134
2014,"Lancaster County","05000US45057",134
2015,"Accomack County","05000US51001",133
2015,"Rice County","05000US20159",133
2014,"Barrow County","05000US13013",133
2014,"Transylvania County","05000US37175",133
2014,"Cass County, MO","05000US29037",132
2015,"Yauco Municipio","05000US72153",132
2015,"Brooke County","05000US54009",132
2013,"Fairfield County, OH","05000US39045",132
2013,"Apache County","05000US04001",132
2015,"Buena Vista city","05000US51530",132
2013,"Tooele County","05000US49045",131
2013,"Sequoyah County","05000US40135",131
2014,"Houston County, AL","05000US01069",131
2014,"Dallas County","05000US19049",131
2015,"Hardeman County","05000US47069",131
2013,"Warrick County","05000US18173",130
2013,"Tipton County","05000US47167",130
2013,"Martin County","05000US37117",130
2013,"Ashland County","05000US55003",130
2015,"Martin County","05000US37117",129
2015,"Henry County","05000US19087",129
2015,"Benton County, WA","05000US53005",129
2015,"Abbeville County","05000US45001",128
2015,"Scott County","05000US47151",128
2014,"Williamsburg County","05000US45089",127
2014,"Hardeman County","05000US47069",126
2015,"Waldo County","05000US23027",126
2014,"Cibola County","05000US35006",126
2014,"Marinette County","05000US55075",125
2013,"Lincoln County","05000US41041",125
2013,"Vernon County","05000US29217",125
2015,"North Slope Borough","05000US02185",125
2014,"Sutter County","05000US06101",125
2014,"Hamilton County, IN","05000US18057",124
2013,"Waldo County","05000US23027",124
2015,"Custer County","05000US30017",123
2015,"San Lorenzo Municipio","05000US72129",122
2013,"Scott County","05000US47151",121
2014,"Yauco Municipio","05000US72153",121
2014,"Lauderdale County","05000US47097",121
2014,"Santa Rosa County, FL","05000US12113",121
2013,"Williamsburg County","05000US45089",121
2013,"Wayne County","05000US36117",121
2013,"Buena Vista city","05000US51530",120
2014,"Wayne County","05000US36117",120
2015,"Franklin County","05000US37069",120
2013,"Geauga County","05000US39055",120
2014,"Glacier County","05000US30035",120
2013,"Cass County, MO","05000US29037",120
2013,"Woodward County","05000US40153",120
2013,"Amherst County","05000US51009",119
2014,"Williamson County, TN","05000US47187",119
2014,"Sequoyah County","05000US40135",119
2015,"York County","05000US31185",119
2014,"Menominee County","05000US55078",118
2015,"Vernon County","05000US29217",118
2014,"Jersey County","05000US17083",118
2013,"Eddy County","05000US35015",118
2013,"Todd County","05000US46121",118
2015,"Macoupin County","05000US17117",117
2014,"Scott County","05000US47151",116
2013,"Santa Rosa County, FL","05000US12113",116
2014,"Putnam County","05000US54079",115
2015,"Cass County, MO","05000US29037",115
2015,"Transylvania County","05000US37175",115
2014,"Buena Vista city","05000US51530",115
2014,"Macoupin County","05000US17117",114
2014,"Todd County","05000US46121",114
2013,"Lafayette County","05000US29107",113
2014,"Adair County","05000US40001",113
2014,"Ashland County","05000US55003",113
2013,"Monroe County","05000US17133",113
2015,"Lincoln County","05000US35027",113
2013,"Lauderdale County","05000US47097",112
2013,"Lawrence County","05000US05075",112
2013,"Hatillo Municipio","05000US72065",112
2014,"Garrett County","05000US24023",112
2015,"Lincoln County","05000US41041",112
2013,"Putnam County","05000US54079",111
2014,"Lawrence County","05000US05075",111
2015,"Lamar County","05000US28073",111
2015,"Scotland County","05000US37165",111
2014,"Franklin County","05000US37069",110
2013,"Sumter County, FL","05000US12119",109
2014,"Woodward County","05000US40153",109
2013,"Williamson County, TN","05000US47187",109
2013,"Dallas County","05000US19049",108
2014,"Marshall County","05000US28093",108
2015,"Garrett County","05000US24023",108
2013,"Hardy County","05000US54031",108
2015,"Washita County","05000US40149",107
2013,"Transylvania County","05000US37175",107
2014,"Taos County","05000US35055",107
2013,"San Lorenzo Municipio","05000US72129",107
2015,"Leake County","05000US28079",107
2013,"Bristol city","05000US51520",106
2013,"Garrett County","05000US24023",106
2014,"Sherburne County","05000US27141",106
2014,"Warrick County","05000US18173",106
2013,"Hardeman County","05000US47069",106
2015,"Adair County","05000US40001",105
2013,"Coamo Municipio","05000US72043",105
2015,"Armstrong County","05000US42005",105
2013,"Franklin County","05000US37069",105
2015,"Menominee County","05000US55078",105
2015,"Cibola County","05000US35006",105
2014,"Bradford County","05000US12007",104
2013,"Walton County","05000US12131",104
2013,"Johnson County","05000US05071",104
2013,"Adair County","05000US40001",103
2014,"Delaware County","05000US40041",103
2014,"Sumter County, FL","05000US12119",103
2014,"Kiowa County","05000US20097",103
2014,"Pulaski County","05000US29169",103
2015,"Pike County","05000US39131",103
2014,"Van Wert County","05000US39161",101
2013,"Kiowa County","05000US20097",100
2013,"North Slope Borough","05000US02185",100
2014,"Knott County","05000US21119",99
2015,"Pulaski County","05000US29169",99
2013,"York County","05000US31185",98
2014,"San Lorenzo Municipio","05000US72129",98
2015,"Coamo Municipio","05000US72043",98
2013,"Barbour County","05000US54001",98
2013,"Falls Church city","05000US51610",98
2014,"Walton County","05000US12131",97
2013,"Macoupin County","05000US17117",97
2015,"Sequoyah County","05000US40135",97
2013,"Menominee County","05000US55078",96
2014,"Alexandria city, VA","05000US51510",96
2014,"York County","05000US31185",96
2013,"Suwannee County","05000US12121",96
2015,"Texas County","05000US29215",96
2013,"Montgomery County","05000US13209",94
2015,"Hatillo Municipio","05000US72065",94
2014,"Eddy County","05000US35015",94
2013,"Carter County","05000US21043",93
2015,"Walton County","05000US12131",93
2014,"White County","05000US13311",93
2013,"Pulaski County","05000US29169",93
2015,"Livingston County","05000US29117",92
2015,"Lauderdale County","05000US47097",92
2013,"Bradford County","05000US12007",92
2015,"Warrick County","05000US18173",92
2015,"Delaware County","05000US40041",92
2015,"Cherokee County","05000US48073",91
2014,"Loudoun County, VA","05000US51107",91
2014,"Hatillo Municipio","05000US72065",91
2015,"White County","05000US13311",91
2013,"Knott County","05000US21119",90
2013,"Choctaw County","05000US40023",90
2015,"Talladega County","05000US01121",90
2015,"Lawrence County","05000US05075",89
2014,"Koochiching County","05000US27071",89
2014,"Suwannee County","05000US12121",89
2015,"Williamson County, TN","05000US47187",88
2013,"Frontier County","05000US31063",88
2015,"Pontotoc County","05000US28115",88
2013,"Taylor County","05000US12123",88
2015,"Suwannee County","05000US12121",88
2015,"Putnam County","05000US54079",87
2013,"Dawson County","05000US30021",87
2013,"Delaware County","05000US40041",87
2013,"Scott County, MN","05000US27139",87
2013,"Sutter County","05000US06101",86
2013,"Armstrong County","05000US42005",86
2014,"Montgomery County","05000US13209",86
2014,"Scotland County","05000US37165",85
2015,"Wood County","05000US48499",85
2013,"Marshall County","05000US18099",84
2015,"Sherburne County","05000US27141",84
2013,"Livingston County","05000US29117",83
2014,"Coamo Municipio","05000US72043",83
2014,"Frontier County","05000US31063",83
2015,"Hardin County","05000US48199",82
2015,"Loudoun County, VA","05000US51107",82
2013,"Alexandria city, VA","05000US51510",82
2015,"Houston County, AL","05000US01069",81
2015,"Vega Baja Municipio","05000US72145",81
2014,"Talladega County","05000US01121",81
2014,"Dawson County","05000US30021",81
2014,"Moca Municipio","05000US72099",81
2013,"Hernando County, FL","05000US12053",80
2014,"Cherokee County","05000US48073",80
2015,"Frontier County","05000US31063",80
2014,"Livingston County","05000US29117",80
2015,"Koochiching County","05000US27071",80
2014,"North Slope Borough","05000US02185",79
2013,"Aguada Municipio","05000US72003",79
2015,"Dawson County","05000US30021",79
2013,"Texas County","05000US29215",79
2013,"Talladega County","05000US01121",78
2015,"Bradford County","05000US12007",78
2014,"Aguada Municipio","05000US72003",78
2015,"Brown County","05000US39015",78
2013,"Taos County","05000US35055",78
2013,"Moca Municipio","05000US72099",77
2014,"Armstrong County","05000US42005",76
2013,"Glacier County","05000US30035",76
2015,"Knott County","05000US21119",76
2013,"Kingfisher County","05000US40073",75
2013,"Koochiching County","05000US27071",75
2015,"Monroe County","05000US17133",75
2015,"Todd County","05000US46121",74
2014,"Susquehanna County","05000US42115",73
2015,"Mingo County","05000US54059",73
2015,"Moca Municipio","05000US72099",73
2015,"Van Wert County","05000US39161",73
2014,"Spencer County","05000US18147",73
2015,"Kiowa County","05000US20097",73
2013,"Union County","05000US45087",72
2015,"Dickey County","05000US38021",72
2013,"Chisago County","05000US27025",72
2015,"Montgomery County","05000US13209",72
2013,"Logan County","05000US39091",72
2013,"Scotland County","05000US37165",72
2013,"White County","05000US13311",71
2014,"Choctaw County","05000US40023",71
2015,"Marshall County","05000US18099",70
2014,"Atoka County","05000US40005",70
2013,"Dickey County","05000US38021",70
2014,"Marshall County","05000US18099",69
2014,"Greenup County","05000US21089",68
2015,"Aguada Municipio","05000US72003",68
2014,"Hardin County","05000US48199",66
2013,"Hughes County","05000US40063",66
2015,"Sumter County, FL","05000US12119",66
2014,"Texas County","05000US29215",66
2013,"Greenup County","05000US21089",66
2014,"Wood County","05000US48499",65
2015,"Northumberland County","05000US42097",65
2013,"Columbia County, GA","05000US13073",65
2015,"Jackson County","05000US39079",65
2013,"Yabucoa Municipio","05000US72151",64
2013,"Venango County","05000US42121",64
2013,"Madison County","05000US39097",64
2013,"Atoka County","05000US40005",64
2013,"Dorchester County, SC","05000US45035",63
2015,"Susquehanna County","05000US42115",63
2015,"Tillamook County","05000US41057",63
2015,"Taylor County","05000US12123",63
2014,"Petersburg city","05000US51730",63
2015,"Somerset County","05000US42111",63
2013,"Sawyer County","05000US55113",62
2013,"Los Alamos County","05000US35028",62
2014,"Brown County","05000US39015",62
2015,"Spencer County","05000US18147",62
2015,"Greenup County","05000US21089",62
2015,"Petersburg city","05000US51730",62
2015,"Whiteside County","05000US17195",62
2013,"Tillamook County","05000US41057",62
2014,"Hendricks County, IN","05000US18063",61
2014,"Somerset County","05000US42111",61
2013,"Paulding County, GA","05000US13223",61
2015,"Sawyer County","05000US55113",61
2015,"Dorchester County, SC","05000US45035",60
2013,"Lincoln County","05000US35027",60
2015,"Sussex County, DE","05000US10005",60
2013,"Northumberland County","05000US42097",60
2015,"Monroe County","05000US47123",59
2013,"Hardin County","05000US48199",59
2014,"Monroe County","05000US17133",59
2014,"Lincoln County","05000US35027",59
2013,"Big Horn County","05000US30003",59
2015,"Paulding County, GA","05000US13223",59
2013,"Mifflin County","05000US42087",59
2015,"Los Alamos County","05000US35028",58
2013,"Maverick County","05000US48323",58
